,Date,Title,open,high,low,close,volume_match
401,2023-02-06,"VPBank tiên phong triển khai đánh giá Khung quản trị rủi ro ESG, Không tính Agribank, đâu là ngân hàng đang có nhiều cán bộ nhân viên nhất hiện nay?, Tưởng chừng 2022 là một năm thành công, nhưng lợi nhuận các nhà băng thực tế lại 'lùi dần đều', Lãi suất ngân hàng dù hạ nhiệt vẫn hút người gửi tiền, Vietcombank (VCB) lập đỉnh mọi thời đại, vốn hóa vượt tổng BIDV và Vietinbank cộng lại, Có gì trong nội dung họp chiều nay của NHNN về tín dụng bất động sản?, Cổ phiếu ngân hàng kéo mạnh thị trường, khối ngoại tiếp tục mua ròng STB, HDB, Tương đương 40% dân số dùng dịch vụ của 3 ngân hàng tư nhân: MB, Techcombank và ngân hàng nào nữa?, PGS.TS Trần Đình Thiên: Nhiều trói buộc, điều kiện khách quan và chủ quan khiến các ngân hàng không thể hạ lãi suất, gây ảnh hưởng tới doanh nghiệp, Doanh nghiệp cần sự hỗ trợ giảm lãi suất từ ngân hàng, VPBank hợp tác cùng JCB ra mắt thẻ Z Card dành cho Gen Z, Giá vàng tăng giảm trái chiều, Các nhà đầu tư nên đặc biệt chú ý những sự kiện kinh tế - tài chính nào trong tuần từ 06-10/2?, Lỗ hơn 2 triệu đồng/lượng sau khi mua mèo vàng cầu may vía Thần tài, Chiều nay Ngân hàng Nhà nước họp khẩn về tín dụng bất động sản, Gây sốt với dòng thẻ mới, VIB tiếp tục khẳng định vị thế của người dẫn đầu xu thế, Thu nhập bình quân cán bộ nhân viên ngân hàng MB tăng gấp đôi trong 10 năm, Sau cơn bán tháo mạnh hôm thứ Sáu vừa qua, giá vàng sẽ thế nào trong tuần này?, Việt Nam trong top 10 nước nhận kiều hối lớn nhất thế giới",30.241666666666664,31.025000000000002,29.945833333333336,30.858333333333334,5766491.666666667
402,2023-02-07,"Sẽ có nhiều bất ngờ đối với các kênh đầu tư mới trong năm 2023, Tín dụng bất động sản tại TP Hồ Chí Minh tăng 16%, Em gái Phó Tổng Giám đốc ACB đã mua lượng lớn cổ phiếu ACB, trị giá hơn 30 tỷ đồng, Giá USD ngân hàng bất ngờ tăng mạnh, Lãi suất tăng cao, người vay mua nhà như ngồi trên lửa, Gần 77,7% cổ đông TPBank tán thành kế hoạch trả cổ tức 25% bằng tiền mặt, SeABank nhận thêm khoản đầu tư 100 triệu USD từ IFC để cho vay mua nhà giá rẻ, OCB sẽ dành 25.000 tỷ đồng cho vay ưu đãi đối với doanh nghiệp vừa và nhỏ hoặc siêu nhỏ, NHNN cho phép VNPost thoái hơn 140,5 triệu cổ phần tại LienVietPostBank, Giá vàng “lặng sóng”, CEO MB Lưu Trung Thái: 2023 sẽ là năm khó, mong muốn lớn nhất của tôi là kinh tế tăng trưởng ổn định, Ngân hàng Nhà nước hút ròng hơn 20.500 tỷ trong phiên đầu tuần",30.858333333333334,31.075,30.0625,30.166666666666668,7623791.666666667
403,2023-02-08,"Các ngân hàng lớn thống nhất giảm lãi suất huy động, Thống đốc: Có doanh nghiệp (cũng có mặt tại Hội nghị) triển khai mấy chục dự án cùng lúc thì tháo gỡ khó khăn thế nào?, Thống đốc: Các ngân hàng phải rất lưu ý về vấn đề cấp tín dụng cho doanh nghiệp sân sau, Doanh nghiệp BĐS phải tự ""cứu"" mình, quản trị tốt dòng tiền, Thống đốc Ngân hàng Nhà nước kết luận gì tại Hội nghị tín dụng bất động sản sáng 8/2?, Doanh nghiệp bất động sản kêu không vay được và muốn nới room tín dụng, Ngân hàng trả lời...không thiếu, Khủng hoảng từ chi tiêu, hoá đơn và cuộc hẹn sau Tết, Digi Invoice – Giải pháp giúp chủ shop tối ưu hiệu quả bán hàng, Phải sớm giảm lãi suất cho vay!, Các ""ông lớn"" BĐS đề xuất: Nới room cho vay bất động sản, giảm lãi suất, giãn nợ, có cơ chế đặc thù cho nhà đầu tư lớn, Giá vàng bật tăng, Tường thuật Trực tiếp Hội nghị tín dụng bất động sản: Vinhomes, Novaland, Hưng Thịnh đưa ra loạt đề xuất; Ngân hàng Nhà nước đáp lời, Họp sáng 8/2: NHNN công bố loạt hành động để tháo gỡ khó khăn cho thị trường bất động sản thời gian tới, Hấp dẫn chương trình khuyến mãi khi gửi tiết kiệm tại quầy, Nên cho phép 'gán nợ' trái phiếu doanh nghiệp?, USD cao nhất 1 tháng, Bitcoin biến động mạnh, Năm 2022, tín dụng bất động sản tăng gần 25%, đạt 2,58 triệu tỷ đồng, Sáng nay diễn ra Hội nghị tín dụng bất động sản",30.258333333333336,30.983333333333334,30.04583333333333,30.504166666666666,6301283.333333333
404,2023-02-09,"Cổ phiếu STB kín “room” ngoại, nhà đầu tư nước ngoài ""cược"" gì ở Sacombank?, HDBank lọt top 3 ngân hàng có tăng trưởng thu nhập dịch vụ cao nhất trong năm 2022, Big 4 ngân hàng sẽ đối thoại với doanh nghiệp bất động sản để tháo gỡ khó khăn, vướng mắc cho từng dự án, Cách thức tiết kiệm hiệu quả khi du lịch nước ngoài, Hơn 1/5 dư nợ nền kinh tế dành cho bất động sản, vì sao doanh nghiệp BĐS vẫn than thiếu vốn?, Thêm nhiều ngân hàng đồng loạt hạ lãi suất tiền gửi, Chờ đợi chính sách của NHNN sau Hội nghị ""nóng"" với 20 doanh nghiệp bất động sản, Giá vàng dự báo lập đỉnh lịch sử mới trong năm 2023, Lãi vay mua nhà tăng cao, nhiều người ngậm ngùi tìm nhà thuê, Nhân sự ngân hàng nào kiếm tiền giỏi nhất trong năm 2022?, Chuyên gia tiết lộ lí do khiến người mua nhà khó vay tiền, Giá vàng bật tăng gần nửa triệu đồng/lượng, Người gửi tiền từ “mặc cả” chuyển sang “đon đả” đi tìm các banker có lãi suất tiết kiệm cao, Đồng USD mất phương hướng, vàng tăng liền 3 phiên, Chương trình ngân hàng hỗ trợ TCTD yếu kém sẽ diễn ra như thế nào?, Hạ lãi suất, gỡ khó cho doanh nghiệp, Toàn cảnh thu nhập nhân viên 28 ngân hàng: Đồng loạt tăng mạnh, một nhà băng tăng hơn 12 triệu đồng mỗi tháng, Hôm nay VIB giao dịch không hưởng quyền nhận cổ tức 10% bằng tiền mặt",30.400000000000002,30.787499999999998,30.016666666666666,30.099999999999998,7204500.0
405,2023-02-10,"Vợ Thành viên HĐQT OCB đã bán khớp lệnh 500.000 cổ phiếu, VietBank nhận lại hơn 1.800 tỷ đồng tiền cọc mua toà nhà làm trụ sở, Tiếp cận nguồn vốn từ ngân hàng nào để hỗ trợ kinh doanh thuận lợi?, HDBank dự kiến tiếp tục tăng trưởng cao và bền vững, đẩy mạnh chuyển đổi số, Ngân hàng nào giữ ngôi vương về tỷ lệ an toàn vốn?, Biến chuyển mới tại EIB, Hành trình “mở triệu ước mơ” cùng NCB, LienVietPostBank dành gần 120 tỷ đồng quà tặng cho khách hàng gửi tiết kiệm, Ngóng ngân hàng giảm lãi suất, Bị Fed chặn đà, giá vàng đồng loạt chững lại, Lãnh đạo ACB hé lộ kế hoạch chia cổ tức tiền mặt và mục tiêu lợi nhuận năm 2023, USD, vàng và Bitcoin lao dốc khi chờ đợi dữ liệu CPI, đồng crown Thụy Điển tăng vọt, ""Biết thế gửi tiết kiệm"", Ngân hàng Nhà nước đã mua thêm được 2,78 tỷ USD?, MB tiên phong triển khai thanh toán chạm qua Google Pay với thẻ MB Visa tại Việt Nam",30.2625,30.45,29.620833333333334,29.808333333333334,4940466.666666667
408,2023-02-13,"Nhiều ngân hàng thông báo ngày họp Đại hội đồng cổ đông thường niên 2023, Cuộc đua hút vốn rẻ giảm tốc, Phó Tổng Giám đốc HDBank tiếp tục đăng ký mua cổ phiếu HDB để đầu tư, Ngân hàng rao bán “biệt thự trên không” của khách để thu hồi nợ, giá khởi điểm gần 60 tỷ, Một ngân hàng giảm gần 1% lãi suất huy động, Lợi thế bán lẻ và chiến lược lấy khách hàng làm trọng tâm giúp nâng tầm giá trị thương hiệu các ngân hàng Việt, Xu hướng giá vàng ""hên - xui như chơi tung đồng xu""?, Giá vàng thế giới dứt đà lao dốc, vàng trong nước 'nín thở', Tín dụng xanh - ""bà đỡ"" trong phát triển nông nghiệp, Các lãnh đạo ngân hàng đánh giá thế nào về ngành bất động sản hiện nay?, Đề xuất doanh nghiệp BĐS bán hạ giá tài sản để giảm áp lực nợ vay",29.758333333333336,30.09583333333333,29.118333333333336,29.662499999999998,7324675.0
409,2023-02-14,"Bắt đối tượng gọi góp vốn mua nhà, lừa đảo chiếm đoạt khoảng 50 tỷ đồng, Dùng tài khoản ngân hàng bằng nickname thời thượng, dễ dùng, dễ nhớ, VPBank đặt niềm tin lớn vào triển vọng kinh tế 2023, Sacombank lần thứ 5 rao bán khoản nợ liên quan KCN Phong Phú, Bà Hứa Thị Phấn, cựu cố vấn cấp cao TrustBank qua đời, Vietbank tiếp tục tăng trưởng an toàn, ổn định, đồng hành hiệu quả với khách hàng và CBNV, Một ngân hàng tăng lãi suất huy động…để bằng với thị trường, ĐHCĐ bất thường lần 2 Eximbank: Chủ tịch ngân hàng tiết lộ kế hoạch chia tiếp cổ tức tỷ lệ rất cao, Lãi suất hạ nhiệt trên khắp các ""mặt trận"", Ngân hàng UOB Việt Nam ""bắt tay"" Intellect thúc đẩy SME phát triển bền vững, Vì sao 'biệt thự trên không' gần 60 tỷ đồng ở Hà Nội đấu giá bất thành?, Giá vàng giảm, nhiều người mua tặng Valentine?, USD và vàng giảm, chứng khoán tăng mạnh trước khi dữ liệu CPI của Mỹ được công bố, Bất động sản đi xuống: Ngân hàng lo “vượt bão” nợ xấu, Chủ tịch HĐQT Eximbank nói gì về việc nghi vấn thao túng giá cổ phiếu EIB?",29.728333333333335,29.953333333333333,29.243333333333336,29.465833333333336,4337491.666666667
410,2023-02-15,"Những ngân hàng nào sẽ tham gia Hội nghị trực tuyến toàn quốc về thị trường bất động sản ngày 17/2?, Lãi suất bắt đầu quay xe, Bao giờ lãi suất điều hành giảm?, Ông Trầm Bê ra tù, TPBank lùi ngày trả cổ tức bằng tiền mặt, Một công ty tài chính mời cổ đông ứng cử vị trí lãnh đạo vì thiếu người, Vay 15 triệu đồng phải trả lãi suất 451% mỗi năm, Cổ phiếu ngân hàng ngập sắc xanh, khối ngoại bất ngờ bán mạnh STB, Loạt ngân hàng giảm lãi suất huy động, LienVietPostBank ưu đãi lớn cho doanh nghiệp xuất nhập khẩu, Những tín hiệu tích cực trên thị trường liên ngân hàng, Tiết kiệm là từ khóa hàng đầu khi lập kế hoạch tài chính năm 2023, SMEs thêm kỳ vọng phục hồi từ chương trình giảm 1% lãi vay từ Biz MBBank, Giá vàng 'phản ứng lạ' trước việc Mỹ công bố lạm phát, USD cao nhất 6 tuần, rouble Nga thấp nhất 10 tháng, vàng đi ngang sau dữ liệu CPI của Mỹ, Nghịch lý doanh nghiệp vừa muốn gửi tiền với lãi suất cao, lại vừa muốn vay vốn giá rẻ, Giá USD “chợ đen” tăng mạnh",29.419999999999998,30.09583333333333,29.150000000000002,29.665833333333335,6663150.0
411,2023-02-16,"Những bóng hồng xinh đẹp ngồi ghế lãnh đạo ngân hàng, Nhiều ngân hàng công bố giảm lãi suất cho vay, Cổ phiếu ngân hàng tiếp tục tăng giá, khối ngoại bán ròng hơn 300 tỷ đồng tại STB trong 3 phiên vừa qua, Chu kỳ tăng lãi suất sắp bước vào chặng cuối, Vốn rẻ bắt đầu chảy ra thị trường, VietinBank rao bán nợ, nhiều khoản nợ lên tới cả ngàn tỉ đồng, Tỷ giá VND/USD ngày 16/2 tiếp tục tăng mạnh, Lộ diện nhóm quỹ ngoại đã mua hơn 20 triệu cổ phiếu Sacombank trong 2 tháng qua, VIB dẫn dầu thị phần chi tiêu thẻ tín dụng Mastercard ở nước ngoài, BIDV nhận giải thưởng quốc tế về tài trợ chuỗi cung ứng và xuất nhập khẩu, Các doanh nghiệp bất động sản không sợ lãi suất cao?, Gần 283.000 tỷ đồng trái phiếu sắp đáo hạn: Doanh nghiệp nhọc nhằn xin giãn nợ, BlueOrchard cấp hạn mức hàng triệu USD cho Nam A Bank, USD tăng vọt lên cao nhất 6 tuần, vàng lao dốc xuống đáy hơn 1 tháng, Bước ngoặt của lãi suất tiền gửi, Tỷ lệ sở hữu nước ngoài tại Sacombank hiện tại là bao nhiêu?, Vàng SJC 'một mình một chợ', cao hơn thế giới tới 20 triệu đồng/lượng",29.84583333333333,30.229166666666668,29.56833333333333,30.008333333333336,4806191.666666667
412,2023-02-17,"Đề xuất cấp room tín dụng cho các ngân hàng ngay trong tháng này, TPBank tối ưu hóa công nghệ, ưu tiên hỗ trợ khách hàng doanh nghiệp, Ngân hàng đồng loạt giảm lãi suất cho vay, áp dụng cả bất động sản, Tin vui cho người mua nhà: Big4 ngân hàng sẽ triển khai gói cho vay ưu đãi lãi suất dành cho phân khúc bình dân, Giá USD bất ngờ tăng vọt lên mốc 24.000 đồng, Hai gói tín dụng rất lớn sắp ‘hâm nóng’ thị trường bất động sản?, Tiếp tục tranh cãi về room ngoại tại STB: Sacombank yêu cầu VSD chịu trách nhiệm, sẽ làm việc với NHNN để bảo vệ quyền lợi, Đại biểu Quốc hội Hoàng Văn Cường: Nhiều DN BĐS đang chuyển dư nợ của mình sang thành dư nợ tiêu dùng dân cư, Bứt phá kinh doanh với lãi suất cho vay siêu ưu đãi từ MB, Đặc quyền dành riêng cho chủ thẻ tín dụng trên ngân hàng số MyVIB 2.0, Techcombank triển khai gói 30.000 tỷ ưu đãi lãi suất 2% cho doanh nghiệp, NCB Sing & Share: Âm nhạc hé mở những câu chuyện về ước mơ, Ngân hàng Nhà nước đã bơm ra thị trường hàng chục nghìn tỷ VND qua kênh mua ngoại tệ?, Giá USD bất ngờ tăng mạnh, vàng chững lại, Bộ Xây dựng đề xuất giãn nợ gốc, lãi vay cho các doanh nghiệp bất động sản khó khăn, Ông Bùi Thành Nhơn: Novaland còn 25 nghìn tỷ bị phong toả tại các ngân hàng thương mại, Nhọc nhằn trả nợ trái phiếu, Chủ thẻ tín dụng Techcombank Visa thanh toán nhàn tênh qua Google Pay, BIDV tiên phong ban hành “Khung Khoản vay bền vững”, Sau kiểm toán, lợi nhuận VIB tăng 32% so với cùng kỳ, ROE đạt trên 30% trong 3 năm liên tiếp, ""Ông lớn"" ngân hàng tuyên bố giảm lãi suất tới 3%/năm cho các khoản vay kinh doanh bất động sản, Không nên quan niệm gỡ khó bất động sản là “giải cứu” cho thị trường tiền tệ",30.09166666666667,30.329166666666666,29.84166666666667,30.15833333333333,5106741.666666667
415,2023-02-20,"Người nhà và lãnh đạo LienVietPostBank đăng ký bán cổ phiếu, Bất động sản, chứng khoán đã được chiết khấu đủ sâu và hấp dẫn?, Cổ phiếu ngân hàng đồng loạt tăng mạnh, VPB tăng gần 6% phiên 20/2, Vì sao ngân hàng và doanh nghiệp BĐS được ví là “ngồi chung trên một con thuyền”?, Giá USD ngân hàng quay đầu lao dốc, ngược chiều với USD ""chợ đen"", Bộ trưởng Tài chính chỉ đạo ‘nóng’ việc ép buộc khách vay ngân hàng phải mua bảo hiểm, VCCI: Sửa đổi Luật các tổ chức tín dụng theo hướng tăng cạnh tranh để thu hút khách hàng, 2023 sẽ là mùa cổ tức ""lịch sử"" của nhiều ngân hàng, Một ngân hàng lớn giảm mạnh lãi suất huy động, Kết hợp tích lũy và chi tiêu hiệu quả với giải pháp sáng tạo từ VIB, Vàng thế giới đi lùi, vàng trong nước có mất mốc 67 triệu đồng/lượng?, Giá vàng vẫn chịu sức ép từ lạm phát, MSB đạt hiệu quả kinh doanh cao, CASA lọt Top 4 toàn ngành",30.141666666666666,31.004166666666666,30.09583333333333,30.929166666666664,7522941.666666667
416,2023-02-21,"Bắt ""bà trùm"" cho vay nặng lãi hơn 63 tỉ đồng ở Quảng Bình, ‘Sờ gáy’ 4 doanh nghiệp bảo hiểm liên kết ngân hàng, Kế toán trưởng và Công đoàn VPBank muốn bán lượng lớn cổ phiếu VPB, Lãi suất đã giảm bao nhiêu so với giai đoạn đỉnh điểm?, Giá vàng có thể đạt mức 2.000 USD/ounce vào cuối năm, Đề nghị có phương án xử lý gói hỗ trợ lãi suất 2% giải ngân rất chậm, NHNN sẽ xử lý các trường hợp phát hiện nhân viên ngân hàng ""ép"" khách mua bảo hiểm, Lãnh đạo ngân hàng nói gì về lãi suất, điều kiện vay vốn gói 120.000 tỷ đồng?, Ngân hàng Nhà nước đẩy mạnh hút thanh khoản kỳ hạn dài, Lợi nhuận các ngân hàng tư nhân lớn chậm lại, Vietcombank, VietinBank và BIDV trở thành điểm tựa cả ngành, Tỷ giá USD tăng khiến giá vàng trong nước đứng im, Giám đốc doanh nghiệp lừa đảo hàng trăm tỷ đồng của hai ngân hàng được giảm án, Gửi tiết kiệm tại Vietbank được hoàn tiền và nhận quà, Một loạt ngân hàng giảm lãi suất cho vay, Lãi suất ngân hàng hôm nay 21/2: Đồng loạt giảm, ROA đạt 3,2%, Techcombank tiếp tục duy trì hiệu quả đầu ngành ngân hàng",31.03333333333333,31.233333333333334,30.616666666666664,30.72083333333333,6723391.666666667
417,2023-02-22,"Agribank lên tiếng về thông tin nợ đóng bảo hiểm xã hội cho người lao động, Ngân hàng giảm lãi suất cho vay, giảm ""giá vốn” cho doanh nghiệp, SeABank hoàn tất tăng vốn điều lệ lên gần 20.403 tỷ đồng, Bị khởi tố vì tiêu tiền của người khác chuyển nhầm vào tài khoản, Làm bảo hiểm vị trí nào thì có lương cao, thưởng khủng hàng trăm triệu đồng mỗi tháng?, Nguyên Giám đốc công nghệ Vinfast làm Giám đốc Trung tâm dữ liệu và phân tích của Vietcombank, Thống đốc yêu cầu lập đường dây nóng tiếp nhận phản ánh của doanh nghiệp, người dân không vay được vốn, Vì sao lãi suất giảm vẫn khó vay ngân hàng?, Lãi suất ngân hàng ngày 22/2: Tiếp tục giảm, gửi vào đâu lãi nhất?, Tài sản thế chấp tại Vietcombank vượt mốc 2 triệu tỷ đồng, bất động sản chiếm gần 74%, Khi vay vốn ngân hàng bị ép mua bảo hiểm, hãy gọi ngay 2 đường dây nóng của Ngân hàng Nhà nước và Bộ Tài chính, Cho vay khách hàng cá nhân hiện chiếm gần 54% tổng cho vay của Techcombank, Giá vàng SJC giảm nhưng vẫn cao hơn thế giới hơn 14 triệu đồng/lượng, Công ty tài chính chiếm hơn 40% thị phần cho vay xe máy có kết quả kinh doanh ra sao?, Tin vui cho người vay vốn ngân hàng: Nhiều nhà băng đã điều chỉnh giảm lãi suất cơ sở, Vay tiền ngân hàng bị ép mua bảo hiểm: Chuyển cơ quan điều tra khi có dấu hiệu vi phạm, Chính phủ giao NHNN xem xét giãn nợ cho doanh nghiệp bất động sản khó khăn",30.508333333333336,30.666666666666668,29.945833333333336,29.9875,6438350.0
418,2023-02-23,"Ngân hàng nào giảm lãi suất huy động mạnh nhất?, Cổ phiếu ngân hàng hồi phục ngoạn mục, nhiều mã tăng 4 - 5% chỉ trong 30 phút cuối phiên, Ngân hàng từng có lãi suất huy động gần 11%/năm vừa điều chỉnh giảm mạnh, còn quanh 9%, Chân dung nhóm đòi nợ thuê cho nhiều ngân hàng: Nhận tới 241.000 hợp đồng mỗi tháng, được trả 25 - 35% số tiền thu được, Một ngân hàng lớn giảm lãi vay tới 3%/năm, áp dụng cho tất cả khách hàng kể từ ngày 23/2, Triển vọng nào cho TPBank trong năm 2023?, Ngân hàng nào nổi bật nhất trên mạng xã hội năm 2022?, Dragon Capital mới mua thêm 4 triệu cổ phiếu ACB, sau khi bán bớt STB, Mở cửa ngày 23/2, giá USD ngân hàng đồng loạt tăng mạnh, Giá vàng đồng loạt giảm, USD bật tăng, Chủ cửa hàng làm gì để tăng trải nghiệm khách hàng trong thời đại số?, Lãi suất ngân hàng ngày 23/2: Còn 8 nhà băng có lãi suất tiền gửi từ 9,5%/năm, Chống vàng hóa, vàng lậu: Chưa có hồi kết, Lương thưởng của 40 vị trí trong ngân hàng năm 2023: Cao nhất tới 920 triệu đồng/tháng, không vị trí nào lương dưới 10 triệu, Agribank thoái xong vốn tại một tập đoàn công nghệ, thu về gần 245 tỷ đồng",29.920833333333334,30.2625,29.334166666666665,30.15833333333333,6574650.0
419,2023-02-24,"Thêm ngân hàng giảm lãi cho vay bất động sản, Phó Thống đốc: Nghiêm cấm ngân hàng “ép” khách hàng mua bảo hiểm dưới mọi hình thức, Sao lại ép mua bảo hiểm?, Giải pháp tài chính đột phá cho người mua ô tô trả góp, Xu hướng đầu tư và bảo tồn nghệ thuật của giới ""siêu giàu"", Mua bảo hiểm cho con, làm sao để lợi ích lớn nhất?, HDBank 'thắng lớn' 4 giải thưởng quốc tế về chất lượng dịch vụ, Sắp đối thoại gỡ khó vay vốn giữa ngân hàng và doanh nghiệp tại TPHCM, VIB dự kiến chia cổ tức tiền mặt tỷ lệ 15%, thưởng cổ phiếu 20% cho cổ đông trong năm nay, Giá vàng trong nước giảm liên tiếp, Đâu là trọng tâm của chuyển đổi số ngành bảo hiểm năm 2023?, VNDirect: FE Credit lỗ 3.000 tỷ đồng năm 2022, [INFOGRAPHIC] 12 ngân hàng Việt Nam trong top 500 thương hiệu ngân hàng giá trị nhất thế giới, Không nên cơ cấu, giãn nợ đại trà, Chia sẻ biến động số dư VietQR - Tính năng giúp người kinh doanh ""nhàn hơn"", Lãi suất ngày 24/2: Thêm một ngân hàng giảm mạnh lãi suất tiền gửi từ hôm nay, đã có 2 nhà băng giảm lãi suất cho vay tới 3%, Gói tín dụng 120.000 tỷ đồng cho nhà ở xã hội: Tiền sẵn, ngân hàng có dễ giải ngân?, Lãi suất qua đêm liên ngân hàng tăng gấp rưỡi sau 1 tuần, ngân hàng phải vay lẫn nhau đắt hơn nhiều lãi suất huy động dân cư",30.079166666666666,30.29583333333333,29.34166666666667,29.6925,3857158.3333333335
422,2023-02-27,"Đẩy mạnh thu ngoài lãi: Xu hướng tất yếu, Đừng 'bắt tay' gây mất lòng tin, Những sự kiện kinh tế - tài chính quốc tế đáng chú ý nhất tuần cuối tháng 2 đầu tháng 3 là gì?, ""Bật van"" tín dụng cho người tuổi hưu, Xu hướng lãi suất điều hành và lãi suất cho vay năm 2023 ra sao?, Lại lo nợ xấu tăng, Chất lượng tài sản của các ngân hàng hiện nay ra sao?, Lãi suất ngày 27/02: Niêm yết thấp nhưng gửi thực tế vẫn có lãi suất cao trên kênh online, Giá vàng tiếp tục 'lao dốc'?, Hơn một nửa lượng người quyết định mua bảo hiểm là vì tư vấn, ngân hàng có thể vô can?, Thị trường hồi hộp chờ xem giá vàng tuần tới có xuyên thủng đáy 1.800 USD hay không, VIB: giao dịch qua các nền tảng số tăng trưởng 26 lần trong 5 năm",29.520833333333332,29.675,29.019166666666667,29.286666666666665,4557333.333333333
423,2023-02-28,"Hé lộ room tín dụng 2023 được cấp lần đầu của 8 ngân hàng, Doanh nghiệp than thiếu vốn vì không được vay thế chấp bằng đất nông nghiệp hoặc định giá thấp, ngân hàng nói gì?, Vì sao lãi suất đồng loạt giảm dù NHNN hút thanh khoản mạnh kỷ lục?, Kiểm tra thông tin “Ngân hàng rao bán nợ, tài sản đảm bảo”, Cổ phiếu ngân hàng phiên 28/2: Một mã đang giảm 8% quay đầu tăng gần 12%, Bắt ổ nhóm cho vay nặng lãi từ 360-455%/năm, Ngân hàng cam kết tung 11.000 tỉ đồng cho vay lãi suất từ 7%/năm, Mua sắm ngày đôi, nhân 3 ưu đãi với thẻ tín dụng VIB, Agribank rao bán hàng chục lô đất tại TP.HCM, diện tích lên tới cả chục nghìn m2, Giải bài toán vừa vay lãi suất ưu đãi, vừa được giải ngân nhanh chóng, Room tín dụng sẽ được phân bổ cho các ngân hàng trong quý I?, Hé lộ ước mơ của các nghệ sĩ trẻ hàng đầu Việt Nam, Hút khách gửi tiết kiệm: Chiều khách như cách của VPBank, Sức “đề kháng” của ngân hàng đã tốt hơn, Một ngân hàng dự kiến trả cổ tức 25% trong năm nay, thoái vốn tại AMC và tham gia tái cơ cấu Quỹ tín dụng nhân dân yếu kém, Giá vàng giảm mạnh, Mở rộng ứng dụng dữ liệu dân cư trong xác thực chủ tài khoản ngân hàng, Lãi suất ngân hàng hôm nay 28/2: Tiếp tục hạ nhiệt, cao nhất 9,5%/năm, Chủ tịch TPHCM đề nghị ngân hàng tái cơ cấu nợ và tín dụng ưu đãi cho doanh nghiệp",29.425833333333333,29.669166666666666,29.185,29.3325,3070108.3333333335
424,2023-03-01,"Lãi suất huy động sắp giảm đồng loạt?, Nhiều cổ phiếu ngân hàng tăng mạnh phiên 1/3: STB tím trần, một mã ''xanh'' gần 10%, Một ngân hàng tiếp tục giảm mạnh lãi suất từ hôm nay 1/3, Lãi suất cao, ngân hàng cũng chẳng được lợi, Cổ phiếu ngân hàng nào tăng giá mạnh nhất từ đầu năm đến nay?, 2 tân thành viên HĐQT của Eximbank được bổ nhiệm thêm chức danh Phó Tổng Giám đốc, FPT Capital đã bán toàn bộ cổ phiếu TPB nắm giữ, Giá vàng giảm mạnh nhất trong gần 2 năm qua, Lãi suất ngân hàng hôm nay ngày 01/3: Ở ngân hàng nào cao nhất?, Petrolimex đấu giá công khai 40% cổ phần của PGBank với giá cao hơn 25% thị giá, UOB tiếp quản toàn bộ mảng bán lẻ của Citibank Việt Nam từ hôm nay 01/3",29.15416666666667,30.025000000000002,28.978333333333335,29.962500000000002,5502616.666666667
425,2023-03-02,"Sắp có làn sóng hạ lãi suất mới, Cần thiết sửa đổi Luật Các tổ chức tín dụng, Cựu giám đốc chi nhánh ngân hàng nộp lại gần 140 tỉ đồng vì ký sai, Vì sao Bộ Xây dựng ngừng đề xuất gói tín dụng 110.000 tỉ đồng?, Ngân hàng ""bắt trend"" xu thế du lịch thượng lưu của giới nhà giàu, Cổ phiếu ngân hàng ngày 2/3: Một mã biến động hơn 14%, khối ngoại mua ròng STB liên tục 3 phiên, Ngân hàng nói gì về việc doanh nghiệp thuộc diện ưu tiên kêu không tiếp cận được vốn?, Lãi suất huy động hạ nhiệt, gửi tiền ngân hàng nào lợi nhất?, Ngân hàng cảnh báo lừa đảo mời rút tiền mặt thẻ tín dụng, Nhiều ngân hàng dự kiến tăng trưởng lợi nhuận giảm tốc trong năm nay, OCB ra mắt Ngân hàng số thế hệ mới Liobank, Chiêu thức lừa đảo lấy hơn 115 tỉ đồng của 3 nữ quái ở Quảng Nam, Lãi suất ngày 2/3: Rục rịch cho đợt giảm mạnh đồng loạt, Đặc quyền dành riêng cho khách hàng doanh nghiệp VIP tại Sacombank, Lãi suất đang giảm rất nhanh, lãi vay giảm mạnh hơn lãi huy động, Giá vàng bất ngờ quay đầu tăng mạnh, Kênh online có thể sẽ quyết định gần 70% sự thành bại của doanh nghiệp bảo hiểm trong tương lai, Cần nhanh chóng tháo gỡ vướng mắc về dòng vốn tín dụng, SHB bổ nhiệm Phó tổng giám đốc phụ trách khu vực miền Nam",29.979166666666668,30.241666666666664,29.645833333333332,29.96666666666667,2899283.3333333335
